sample_id,split,label,pixel_00,pixel_01,pixel_02,pixel_03,pixel_04,pixel_05,pixel_06,pixel_07,pixel_08,pixel_09,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63
DIGIT-0754,train,7,0,0,15,16,16,14,0,0,0,0,3,4,13,13,0,0,0,0,0,0,14,10,0,0,0,0,5,13,16,5,0,0,0,0,10,16,16,16,8,0,0,0,2,16,7,7,1,0,0,0,8,16,0,0,0,0,0,0,14,11,0,0,0,0
DIGIT-0755,train,7,0,0,3,14,16,16,7,0,0,0,11,9,4,12,15,0,0,0,0,0,0,8,14,0,0,0,0,0,0,12,9,0,0,0,5,11,12,16,5,0,0,0,11,16,16,12,3,0,0,0,0,9,13,1,0,0,0,0,3,16,2,0,0,0
DIGIT-0756,train,7,0,0,5,9,12,12,2,0,0,0,7,10,10,16,5,0,0,0,0,0,6,13,0,0,0,0,7,9,14,14,6,0,0,0,8,14,15,8,2,0,0,0,0,11,7,0,0,0,0,0,6,15,0,0,0,0,0,0,11,7,0,0,0,0
DIGIT-0757,train,7,0,0,8,16,16,8,0,0,0,0,8,11,13,16,0,0,0,0,0,0,13,11,0,0,0,0,0,1,16,7,0,0,0,0,10,16,16,13,6,0,0,0,13,16,13,8,1,0,0,0,6,16,3,0,0,0,0,0,11,15,0,0,0,0
DIGIT-0758,train,7,0,0,6,14,16,16,4,0,0,0,11,12,13,16,7,0,0,0,0,0,9,15,3,0,0,0,1,6,14,14,2,0,0,0,10,16,16,16,9,0,0,0,2,15,11,4,1,0,0,0,4,16,5,0,0,0,0,0,9,13,0,0,0,0
DIGIT-0759,train,7,0,2,13,16,16,16,2,0,0,1,10,8,10,16,0,0,0,0,7,8,12,15,7,0,0,3,16,16,16,12,5,0,0,0,2,11,14,0,0,0,0,0,3,15,3,0,0,0,0,0,10,12,0,0,0,0,0,0,15,4,0,0,0,0
DIGIT-0760,train,7,0,0,2,11,16,15,5,0,0,0,13,14,11,16,6,0,0,0,2,0,1,15,1,0,0,0,0,2,10,11,0,0,0,0,5,16,16,16,6,0,0,0,4,12,15,9,2,0,0,0,1,14,9,0,0,0,0,0,3,15,4,0,0,0
DIGIT-0761,train,7,0,0,8,16,15,5,0,0,0,0,7,8,15,10,0,0,0,0,0,0,14,10,0,0,0,0,5,12,16,14,2,0,0,0,16,16,15,10,6,0,0,0,1,14,7,0,0,0,0,0,4,16,0,0,0,0,0,0,4,12,0,0,0,0
DIGIT-0762,train,7,0,1,11,12,15,16,13,1,0,1,15,11,8,10,16,2,0,0,0,0,0,13,10,0,0,0,0,0,11,12,1,0,0,0,0,8,16,2,0,0,0,0,3,16,5,0,0,0,0,0,9,13,0,0,0,0,0,0,14,5,0,0,0,0
DIGIT-0763,train,7,0,0,7,16,16,16,8,0,0,0,9,7,4,14,11,0,0,0,0,2,5,16,3,0,0,0,1,15,16,16,5,0,0,0,0,13,16,15,9,0,0,0,0,10,10,3,1,0,0,0,3,16,3,0,0,0,0,0,9,12,0,0,0,0
DIGIT-0764,train,7,0,1,13,16,16,15,4,0,0,0,7,8,10,16,4,0,0,0,0,0,9,16,0,0,0,0,8,12,16,16,7,0,0,0,12,15,16,14,10,0,0,0,0,14,8,0,0,0,0,0,8,14,2,0,0,0,0,2,16,9,0,0,0,0
DIGIT-0765,train,7,0,0,3,14,16,16,6,0,0,0,8,16,16,16,9,0,0,0,0,0,7,16,6,0,0,0,0,0,12,15,1,0,0,0,2,13,16,16,7,0,0,0,2,16,16,14,2,0,0,0,6,16,9,0,0,0,0,0,7,14,2,0,0,0
DIGIT-0766,train,7,0,0,4,13,16,8,0,0,0,5,16,8,10,12,0,0,0,8,9,0,8,12,0,0,0,0,0,2,11,10,2,0,0,0,3,16,16,16,9,0,0,0,0,9,14,0,0,0,0,0,0,13,7,0,0,0,0,0,5,15,2,0,0,0
DIGIT-0767,train,7,0,0,3,13,16,15,1,0,0,0,6,12,13,16,4,0,0,0,0,0,9,16,1,0,0,0,2,5,14,14,3,0,0,0,14,16,16,16,10,0,0,0,5,10,16,7,1,0,0,0,1,16,11,0,0,0,0,0,5,16,5,0,0,0
DIGIT-0768,train,7,0,0,1,12,16,16,12,0,0,0,0,7,4,11,13,0,0,0,0,0,0,8,11,0,0,0,0,1,4,12,8,0,0,0,0,12,16,16,8,0,0,0,0,3,12,6,0,0,0,0,0,6,14,0,0,0,0,0,0,15,5,0,0,0
DIGIT-0769,train,7,0,0,9,15,16,8,0,0,0,0,7,7,9,15,1,0,0,0,0,0,9,12,0,0,0,0,5,13,16,13,3,0,0,0,1,11,14,4,2,0,0,0,0,15,4,0,0,0,0,0,6,16,3,0,0,0,0,0,10,12,0,0,0,0
DIGIT-0770,train,7,0,0,0,10,16,15,3,0,0,0,6,13,10,16,2,0,0,0,3,1,2,14,0,0,0,0,0,0,8,8,0,0,0,0,1,8,14,15,8,0,0,1,15,16,13,3,0,0,0,0,2,9,7,0,0,0,0,0,0,14,1,0,0,0
DIGIT-0771,train,7,0,0,8,16,15,5,0,0,0,3,16,13,16,6,0,0,0,1,5,3,16,8,0,0,0,0,1,6,16,5,0,0,0,2,15,16,16,16,6,0,0,5,12,16,15,12,3,0,0,0,1,16,6,0,0,0,0,0,10,15,0,0,0,0
DIGIT-0772,train,7,0,0,6,14,13,1,0,0,0,2,15,15,16,7,0,0,0,1,5,4,16,6,0,0,0,0,0,7,16,10,3,0,0,1,9,16,16,16,10,0,0,1,15,16,13,8,1,0,0,0,2,16,8,0,0,0,0,0,8,13,0,0,0,0
DIGIT-0773,train,7,0,0,1,10,14,13,2,0,0,0,9,15,13,16,5,0,0,0,0,0,0,11,5,0,0,0,0,0,4,13,0,0,0,0,8,16,16,13,2,0,0,0,8,14,16,10,1,0,0,0,0,12,7,0,0,0,0,0,0,14,2,0,0,0
DIGIT-0774,train,7,0,0,3,14,16,14,0,0,0,0,15,11,14,16,0,0,0,5,10,0,13,10,0,0,0,0,3,8,16,10,1,0,0,0,13,16,16,16,10,0,0,0,4,14,9,5,1,0,0,0,2,16,4,0,0,0,0,0,3,15,0,0,0,0
DIGIT-0775,train,7,0,0,4,11,15,16,15,0,0,0,13,13,8,13,14,0,0,0,0,0,0,15,5,0,0,0,2,4,10,15,1,0,0,0,10,16,16,16,8,0,0,0,1,13,13,1,0,0,0,0,1,16,6,0,0,0,0,0,6,14,2,0,0,0
DIGIT-0776,train,7,0,0,11,16,15,3,0,0,0,0,2,4,16,7,0,0,0,0,0,4,16,3,0,0,0,2,4,10,14,4,2,0,0,9,16,16,16,16,8,0,0,0,7,15,2,0,0,0,0,0,10,9,0,0,0,0,0,0,12,7,0,0,0,0
DIGIT-0777,train,7,0,0,2,11,12,12,15,8,0,0,5,12,12,13,15,2,0,0,0,0,0,7,10,0,0,0,0,4,12,16,8,0,0,0,1,16,16,12,3,0,0,0,0,4,13,1,0,0,0,0,1,12,6,0,0,0,0,0,2,14,1,0,0,0
DIGIT-0778,train,7,0,0,2,15,16,13,1,0,0,0,3,7,10,16,10,0,0,0,0,0,0,11,11,0,0,0,0,2,8,15,5,0,0,0,0,9,16,16,8,0,0,0,0,2,16,5,0,0,0,0,0,12,7,0,0,0,0,0,4,14,1,0,0,0
DIGIT-0779,train,7,0,0,15,16,16,15,3,0,0,0,7,8,10,16,6,0,0,0,0,0,4,16,4,0,0,0,0,0,11,12,1,0,0,3,13,16,16,14,8,0,0,3,13,16,13,9,3,0,0,0,6,15,2,0,0,0,0,0,15,12,0,0,0,0
DIGIT-0780,train,7,0,0,4,13,16,12,0,0,0,0,7,9,13,15,0,0,0,0,0,3,11,11,0,0,0,0,7,16,16,14,6,0,0,0,5,13,16,12,5,0,0,0,1,11,4,0,0,0,0,0,6,14,0,0,0,0,0,0,6,9,0,0,0,0
DIGIT-0781,train,7,0,1,15,16,14,2,0,0,0,1,11,12,16,8,0,0,0,0,0,5,16,4,0,0,0,0,2,15,16,3,0,0,0,0,4,16,16,14,4,0,0,0,5,16,12,16,7,0,0,0,11,11,0,0,0,0,0,0,16,6,0,0,0,0
DIGIT-0782,train,7,0,0,9,16,15,1,0,0,0,0,3,8,16,5,0,0,0,0,0,0,14,7,0,0,0,2,11,9,16,3,0,0,0,11,16,16,16,12,1,0,0,0,0,13,15,16,5,0,0,0,5,16,2,0,0,0,0,0,10,10,0,0,0,0
DIGIT-0783,train,7,0,0,5,11,16,13,6,0,0,0,5,8,8,14,15,0,0,0,0,0,0,12,15,0,0,0,2,8,12,16,11,0,0,0,8,16,16,16,4,0,0,0,0,8,16,6,0,0,0,0,6,13,15,0,0,0,0,0,6,14,5,0,0,0
DIGIT-0784,train,7,0,0,10,16,16,16,11,0,0,0,9,11,8,16,9,0,0,0,0,0,5,16,3,0,0,0,2,11,15,16,11,0,0,0,6,16,16,10,5,0,0,0,0,13,11,0,0,0,0,0,7,16,3,0,0,0,0,0,13,11,0,0,0,0
DIGIT-0785,train,7,0,0,0,5,0,4,13,5,0,0,6,16,16,16,14,1,0,0,2,6,8,16,2,0,0,0,2,4,12,14,0,0,0,5,15,16,16,16,4,0,0,6,9,11,15,4,0,0,0,0,0,15,9,0,0,0,0,0,0,13,6,0,0,0
DIGIT-0786,train,7,0,0,10,16,16,12,6,0,0,0,6,9,16,16,15,1,0,0,0,0,3,13,9,0,0,1,12,8,10,16,2,0,0,1,15,16,16,16,8,0,0,0,1,13,11,10,4,0,0,0,3,16,2,0,0,0,0,0,9,14,0,0,0,0
DIGIT-0787,train,7,0,0,2,14,11,8,12,1,0,0,8,10,9,14,14,0,0,0,10,1,0,12,4,0,0,0,1,2,7,13,1,0,0,0,1,15,16,16,5,0,0,0,0,3,13,2,0,0,0,0,0,9,7,0,0,0,0,0,0,15,4,0,0,0
DIGIT-0788,train,7,0,0,7,12,14,7,0,0,0,0,12,11,12,16,0,0,0,0,0,2,4,12,0,0,0,0,0,14,15,14,1,0,0,0,0,12,15,15,6,0,0,0,0,12,8,1,1,0,0,0,5,16,1,0,0,0,0,0,7,7,0,0,0,0
DIGIT-0789,train,7,0,0,7,11,16,7,0,0,0,1,12,12,13,16,0,0,0,0,0,0,6,16,0,0,0,4,13,10,15,13,2,0,0,1,8,14,16,12,4,0,0,0,2,15,7,0,0,0,0,0,9,15,0,0,0,0,0,0,12,7,0,0,0,0
DIGIT-0790,train,7,0,0,4,15,15,16,16,15,0,0,5,12,12,11,16,11,0,0,0,0,0,7,16,3,0,0,2,11,16,16,14,0,0,0,14,12,16,13,0,0,0,0,6,4,15,1,0,0,0,0,1,12,10,0,0,0,0,0,8,14,1,0,0,0
DIGIT-0791,train,7,0,0,9,12,13,15,16,3,0,1,14,13,12,16,14,1,0,0,0,0,6,15,3,0,0,0,5,13,16,16,10,0,0,1,16,16,15,12,3,0,0,0,5,16,7,0,0,0,0,0,7,16,0,0,0,0,0,0,11,14,0,0,0,0
DIGIT-0792,train,7,0,2,16,16,15,3,0,0,0,0,3,3,14,8,0,0,0,0,0,3,16,2,0,0,0,0,0,10,14,0,0,0,0,3,16,16,16,16,8,0,0,0,11,15,4,4,1,0,0,0,14,6,0,0,0,0,0,3,16,3,0,0,0,0
DIGIT-0793,train,7,0,0,1,11,16,16,15,1,0,0,6,9,8,14,14,0,0,0,0,0,0,12,10,0,0,0,1,4,6,16,4,0,0,0,10,16,16,15,7,0,0,0,3,5,16,6,0,0,0,0,0,9,15,0,0,0,0,0,1,15,4,0,0,0
DIGIT-0794,train,7,0,0,11,16,16,16,7,0,0,0,9,8,8,16,13,0,0,0,0,0,2,16,10,0,0,0,2,4,12,16,4,0,0,0,15,16,16,16,10,0,0,0,5,14,10,4,0,0,0,0,6,16,0,0,0,0,0,0,12,11,0,0,0,0
DIGIT-0795,train,7,0,0,8,16,13,13,16,8,0,0,7,12,12,10,16,4,0,0,0,0,0,11,8,0,0,0,0,2,6,15,1,0,0,0,9,16,16,16,6,0,0,0,5,14,13,2,0,0,0,0,4,16,5,0,0,0,0,0,12,11,0,0,0,0
DIGIT-0796,train,7,0,0,11,14,16,8,0,0,0,1,12,12,14,16,3,0,0,0,0,0,4,16,4,0,0,0,0,0,7,16,3,0,0,0,7,8,15,16,11,0,0,5,16,16,16,8,0,0,0,0,7,13,14,0,0,0,0,0,15,15,3,0,0,0
DIGIT-0797,train,7,0,0,5,12,15,15,1,0,0,6,16,13,14,16,0,0,0,1,4,0,8,14,0,0,0,0,0,7,15,11,4,0,0,0,7,16,16,16,11,0,0,0,6,15,13,4,0,0,0,0,0,16,9,0,0,0,0,0,5,16,5,0,0,0
DIGIT-0798,train,7,0,0,6,16,16,13,7,0,0,0,14,12,16,16,9,0,0,0,0,0,5,15,1,0,0,0,0,4,11,14,6,0,0,0,3,16,16,16,10,0,0,0,1,12,13,4,1,0,0,0,3,15,5,0,0,0,0,0,7,15,0,0,0,0
DIGIT-0799,train,7,0,0,6,12,14,16,16,4,0,3,16,15,12,15,16,4,0,1,5,0,1,16,11,0,0,0,0,0,9,15,3,0,0,0,0,4,16,8,0,0,0,0,0,12,16,0,0,0,0,0,6,16,6,0,0,0,0,0,10,15,0,0,0,0
DIGIT-0800,train,7,0,0,6,16,16,16,16,12,0,0,4,9,8,8,16,7,0,0,0,0,0,11,13,0,0,0,0,2,6,16,3,0,0,0,9,16,16,16,8,0,0,0,3,9,15,2,0,0,0,0,0,15,8,0,0,0,0,0,8,16,0,0,0,0
DIGIT-0801,train,8,0,0,5,12,13,1,0,0,0,3,15,14,7,10,0,0,0,0,15,7,14,16,2,0,0,0,8,16,16,9,0,0,0,0,3,16,16,1,0,0,0,0,12,16,16,6,0,0,0,1,16,16,16,7,0,0,0,0,6,14,12,1,0,0
DIGIT-0802,train,8,0,0,1,12,15,12,1,0,0,0,2,12,10,16,4,0,0,6,10,6,14,9,0,0,0,5,13,16,16,7,0,0,0,0,5,15,10,15,0,0,0,0,5,12,0,11,7,0,0,0,4,14,4,13,7,0,0,0,2,12,15,10,1,0
DIGIT-0803,train,8,0,0,2,12,14,1,0,0,0,0,14,9,11,14,7,0,0,5,12,0,8,11,1,0,0,4,14,8,13,1,0,0,0,0,9,16,4,0,0,0,0,0,7,13,13,1,0,0,0,0,8,7,14,6,0,0,0,0,4,14,12,4,0,0
DIGIT-0804,train,8,0,0,4,12,15,9,1,0,0,7,14,8,13,15,2,0,0,5,7,12,11,1,0,0,0,0,4,16,5,0,0,0,0,0,10,15,10,0,0,0,0,0,9,6,12,4,0,0,0,0,7,9,10,9,0,0,0,0,2,12,16,7,0,0
DIGIT-0805,train,8,0,0,6,16,6,0,0,0,0,4,16,13,16,2,0,0,0,8,15,1,15,5,0,0,0,5,16,16,16,16,6,0,0,0,14,16,14,13,8,0,0,0,9,16,3,14,8,0,0,0,12,14,11,15,2,0,0,0,4,10,14,7,0,0
DIGIT-0806,train,8,0,0,2,11,14,5,0,0,0,1,14,13,13,8,0,0,0,5,16,0,1,1,0,0,0,3,16,6,12,16,5,0,0,0,9,16,16,8,2,0,0,2,14,12,12,13,1,0,0,2,15,7,2,14,7,0,0,0,3,13,14,12,1,0
DIGIT-0807,train,8,0,0,1,14,15,9,1,0,0,1,9,14,1,7,8,0,0,7,16,6,0,11,6,0,0,0,8,14,13,10,0,0,0,0,1,14,15,7,0,0,0,0,11,7,1,16,1,0,0,0,11,6,0,13,3,0,0,0,3,13,14,11,0,0
DIGIT-0808,train,8,0,0,2,10,12,11,1,0,0,0,11,14,9,16,3,0,0,2,16,1,11,11,0,0,0,6,16,15,14,3,0,0,0,0,7,16,12,0,0,0,0,0,5,14,11,13,0,0,0,0,7,14,9,14,0,0,0,0,2,13,16,7,0,0
DIGIT-0809,train,8,0,0,9,14,11,1,0,0,0,3,15,5,5,10,0,0,0,6,14,4,7,12,0,0,0,1,10,16,16,7,0,0,0,0,11,14,12,13,1,0,0,0,16,1,0,8,6,0,0,0,16,5,4,10,8,0,0,0,7,16,16,12,1,0
DIGIT-0810,train,8,0,0,0,4,13,10,0,0,0,0,0,12,10,14,4,0,0,0,0,14,4,15,4,0,0,1,9,15,14,8,0,0,0,5,14,10,8,0,0,0,0,4,8,2,12,0,0,0,0,0,9,8,12,4,0,0,0,0,1,7,13,2,0,0
DIGIT-0811,train,8,0,0,5,12,12,5,0,0,0,0,13,4,5,16,0,0,0,0,15,1,12,14,0,0,0,0,9,16,16,6,0,0,0,0,7,16,16,1,0,0,0,1,13,4,7,11,0,0,0,2,13,1,5,16,0,0,0,0,6,9,9,6,0,0
DIGIT-0812,train,8,0,0,0,10,7,0,0,0,0,0,1,16,5,0,0,0,0,0,0,15,2,7,4,0,0,0,0,11,16,14,4,0,0,1,12,16,15,1,0,0,0,7,16,4,16,1,0,0,0,1,12,9,16,4,0,0,0,0,1,11,15,2,0,0
DIGIT-0813,train,8,0,0,1,13,15,3,0,0,0,6,16,16,16,9,0,0,0,9,15,16,16,6,0,0,0,3,16,16,10,0,0,0,0,0,12,16,11,0,0,0,0,0,14,6,10,15,2,0,0,0,11,12,6,16,13,0,0,0,1,10,15,13,5,0
DIGIT-0814,train,8,0,0,11,14,10,2,0,0,0,0,12,13,13,15,0,0,0,0,3,11,12,12,1,0,0,0,0,15,12,0,0,0,0,0,5,15,10,0,0,0,0,0,12,4,11,0,0,0,0,0,14,1,12,2,0,0,0,0,10,16,10,0,0,0
DIGIT-0815,train,8,0,0,4,14,11,3,0,0,0,0,14,4,8,3,0,0,0,0,15,1,7,14,10,0,0,0,5,16,12,0,0,0,0,0,3,16,9,0,0,0,0,0,9,7,13,0,0,0,0,0,11,10,13,0,0,0,0,0,5,15,11,0,0,0
DIGIT-0816,train,8,0,0,2,16,15,4,0,0,0,0,10,15,11,11,0,0,0,0,10,12,15,10,0,0,0,0,7,16,14,2,0,0,0,0,12,16,7,0,0,0,0,0,14,7,15,1,0,0,0,0,11,7,13,7,0,0,0,0,2,14,15,7,0,0
DIGIT-0817,train,8,0,0,4,13,13,8,0,0,0,0,16,1,1,11,2,0,0,4,13,0,0,6,7,0,0,3,14,0,9,14,2,0,0,0,9,15,14,1,0,0,0,0,5,16,9,0,0,0,0,0,8,12,15,2,0,0,0,0,4,15,13,2,0,0
DIGIT-0818,train,8,0,0,2,10,12,1,0,0,0,0,10,15,14,8,0,0,0,6,16,7,8,8,0,0,0,5,16,16,16,10,0,0,0,0,8,16,16,16,2,0,0,0,11,14,1,13,6,0,0,0,12,13,7,14,4,0,0,0,4,14,12,10,2,0
DIGIT-0819,train,8,0,0,9,15,16,10,0,0,0,0,16,16,16,16,4,0,0,0,14,11,14,16,2,0,0,0,7,16,16,7,0,0,0,0,10,16,11,0,0,0,0,2,16,15,14,1,0,0,0,4,16,14,16,4,0,0,0,0,9,15,13,1,0,0
DIGIT-0820,train,8,0,0,7,9,13,11,2,0,0,6,16,9,1,13,8,0,0,8,14,5,11,14,2,0,0,3,16,16,16,6,0,0,0,2,16,5,1,12,5,0,0,4,15,0,0,8,8,0,0,3,16,4,7,13,2,0,0,0,13,12,8,1,0,0
DIGIT-0821,train,8,0,0,4,14,12,7,1,0,0,4,13,9,7,16,4,0,0,12,12,0,9,15,1,0,0,3,16,10,15,6,0,0,0,0,5,16,16,3,0,0,0,0,5,13,5,15,3,0,0,0,8,8,7,16,4,0,0,0,3,15,16,9,0,0
DIGIT-0822,train,8,0,0,7,15,13,9,2,0,0,4,15,0,0,10,9,0,0,1,15,5,3,13,5,0,0,0,7,16,13,1,0,0,0,0,10,12,15,4,0,0,0,0,8,1,8,13,0,0,0,11,11,4,1,16,0,0,0,1,9,12,16,12,0,0
DIGIT-0823,train,8,0,1,8,10,3,0,0,0,0,4,16,16,16,11,1,0,0,3,16,9,8,11,4,0,0,0,10,7,3,10,2,0,0,0,3,16,13,5,0,0,0,0,13,15,8,0,0,0,0,4,15,5,13,0,0,0,0,1,7,12,11,0,0,0
DIGIT-0824,train,8,0,1,8,16,16,11,0,0,0,6,15,10,14,16,4,0,0,6,13,2,7,15,2,0,0,0,11,16,16,7,0,0,0,0,11,15,15,8,0,0,0,1,16,3,6,16,4,0,0,0,14,9,4,13,8,0,0,0,5,15,16,15,4,0
DIGIT-0825,train,8,0,0,3,14,16,12,1,0,0,3,16,14,3,11,4,0,0,2,13,1,3,15,4,0,0,0,10,16,16,8,0,0,0,2,15,10,14,4,0,0,0,5,14,0,3,14,1,0,0,0,14,4,1,14,2,0,0,0,2,13,16,10,0,0
DIGIT-0826,train,8,0,0,2,10,15,5,0,0,0,3,9,12,7,16,0,0,0,12,9,5,6,14,1,0,0,4,12,6,16,4,0,0,0,0,8,16,10,0,0,0,0,0,8,14,16,7,0,0,0,0,12,6,5,16,11,0,0,0,3,14,16,13,7,0
DIGIT-0827,train,8,0,0,8,16,10,1,0,0,0,0,15,6,13,4,0,0,0,0,15,3,12,2,0,0,0,0,6,16,13,0,0,0,0,0,2,14,14,6,0,0,0,1,13,3,1,13,3,0,0,3,14,0,0,5,7,0,0,0,6,13,12,15,5,0
DIGIT-0828,train,8,0,0,0,11,15,6,0,0,0,0,11,16,16,11,0,0,0,2,16,16,16,12,0,0,0,0,12,16,16,9,0,0,0,0,5,16,16,15,1,0,0,0,7,16,3,15,2,0,0,0,1,16,6,16,0,0,0,0,1,11,15,7,0,0
DIGIT-0829,train,8,0,0,5,14,16,9,0,0,0,0,8,16,14,16,5,0,0,0,7,16,13,16,4,0,0,8,13,16,16,12,0,0,0,3,15,16,12,2,0,0,0,0,14,16,12,1,0,0,0,0,15,16,16,4,0,0,0,0,7,16,11,1,0,0
DIGIT-0830,train,8,0,0,5,12,12,3,0,0,0,4,16,7,8,10,0,0,0,8,13,1,3,14,4,0,0,2,14,16,16,12,4,0,0,0,3,16,16,8,0,0,0,0,11,12,5,15,2,0,0,0,16,5,1,16,4,0,0,0,7,15,16,10,0,0
DIGIT-0831,train,8,0,0,2,12,13,4,0,0,0,0,12,11,8,13,0,0,0,0,13,0,13,5,0,0,0,11,14,7,11,0,0,0,0,0,7,16,5,0,0,0,0,0,7,12,12,4,0,0,0,0,9,6,10,10,0,0,0,0,2,14,15,6,0,0
DIGIT-0832,train,8,0,0,0,12,14,6,0,0,0,1,5,1,8,16,3,0,0,4,15,12,16,16,3,0,0,0,12,16,12,2,0,0,0,4,16,14,11,0,0,0,0,4,15,5,15,2,0,0,0,0,9,16,15,8,0,0,0,0,0,10,16,9,0,0
DIGIT-0833,train,8,0,0,2,14,16,7,0,0,0,0,8,16,8,16,2,0,0,0,4,16,13,16,6,0,0,0,0,15,16,9,0,0,0,0,5,16,16,6,0,0,0,1,15,8,9,12,0,0,0,1,16,11,9,16,2,0,0,0,3,12,13,11,0,0
DIGIT-0834,train,8,0,0,1,12,15,6,0,0,0,0,5,13,1,12,0,0,0,0,2,11,1,15,0,0,0,0,0,10,11,9,0,0,0,0,0,6,16,6,0,0,0,0,10,15,4,13,3,0,0,0,12,2,0,1,14,0,0,0,1,10,10,8,15,1
DIGIT-0835,train,8,0,2,7,14,11,1,0,0,0,8,15,3,7,8,0,0,0,10,10,1,12,8,0,0,0,4,16,16,15,6,0,0,0,2,16,6,0,11,7,0,0,1,16,0,0,4,13,0,0,0,16,2,5,14,4,0,0,0,7,16,14,6,0,0
DIGIT-0836,train,8,0,0,5,15,15,11,0,0,0,0,16,5,0,11,5,0,0,0,15,3,0,12,10,0,0,0,5,13,0,12,6,0,0,0,0,10,16,9,0,0,0,0,0,10,16,4,0,0,0,0,6,12,8,9,0,0,0,0,6,16,12,4,0,0
DIGIT-0837,train,8,0,0,7,12,13,1,0,0,0,6,16,6,8,7,0,0,0,0,16,10,11,8,0,0,0,0,8,15,16,5,0,0,0,0,10,15,12,14,1,0,0,0,15,7,0,11,7,0,0,0,15,8,8,15,7,0,0,0,6,12,12,8,1,0
DIGIT-0838,train,8,0,0,7,13,15,6,0,0,0,1,16,6,10,8,8,0,0,4,16,3,4,11,8,0,0,0,11,11,13,9,0,0,0,0,2,15,16,3,0,0,0,0,9,9,7,15,2,0,0,0,12,7,0,15,4,0,0,0,4,15,16,13,1,0
DIGIT-0839,train,8,0,0,5,13,12,9,0,0,0,2,14,4,1,16,4,0,0,7,10,0,3,16,1,0,0,5,14,8,15,6,0,0,0,0,6,16,13,0,0,0,0,0,11,8,13,5,0,0,0,0,13,1,1,15,0,0,0,0,6,14,14,10,0,0
DIGIT-0840,train,8,0,0,1,8,13,13,2,0,0,4,16,8,1,12,4,0,0,7,13,3,10,13,0,0,0,3,15,15,14,15,0,0,0,0,13,10,0,10,6,0,0,0,11,5,0,9,8,0,0,0,7,11,4,14,2,0,0,0,1,13,12,4,0,0
DIGIT-0841,train,8,0,0,3,12,15,9,1,0,0,2,16,13,9,14,10,0,0,6,16,8,0,11,10,0,0,4,16,16,14,16,4,0,0,0,4,12,16,15,0,0,0,0,1,11,16,16,2,0,0,0,7,16,16,14,0,0,0,0,3,15,13,2,0,0
DIGIT-0842,train,8,0,0,7,13,16,8,0,0,0,0,16,14,10,16,2,0,0,0,9,14,4,16,1,0,0,0,1,16,16,14,0,0,0,0,8,16,16,3,0,0,0,2,16,13,14,15,1,0,0,4,16,7,5,16,6,0,0,0,10,15,16,15,2,0
DIGIT-0843,train,8,0,0,6,15,16,13,1,0,0,3,16,16,16,16,6,0,0,7,16,8,12,14,1,0,0,0,12,16,14,1,0,0,0,0,11,14,16,6,0,0,0,0,14,0,2,15,3,0,0,0,16,2,3,13,8,0,0,0,6,14,16,14,2,0
DIGIT-0844,train,8,0,0,4,10,14,5,0,0,0,0,13,10,0,14,4,0,0,6,15,0,9,15,2,0,0,6,16,16,16,13,0,0,0,0,12,15,7,12,4,0,0,0,10,9,0,10,7,0,0,0,11,9,7,15,3,0,0,0,5,15,12,3,0,0
DIGIT-0845,train,8,0,0,3,15,15,1,0,0,0,0,9,16,12,2,0,0,0,4,16,9,6,9,2,0,0,8,16,16,16,10,3,0,0,2,16,16,14,1,0,0,0,4,16,16,16,4,0,0,0,1,14,16,16,12,0,0,0,0,3,14,12,5,0,0
DIGIT-0846,train,8,0,0,9,13,11,9,1,0,0,0,11,10,10,14,4,0,0,0,5,14,7,13,0,0,0,0,0,10,15,3,0,0,0,0,8,16,12,0,0,0,0,0,14,3,12,4,0,0,0,0,13,1,12,7,0,0,0,0,10,16,13,1,0,0
DIGIT-0847,train,8,0,0,3,12,15,2,0,0,0,2,15,6,0,0,0,0,0,4,14,2,9,14,8,0,0,1,13,16,14,4,0,0,0,0,8,16,6,0,0,0,0,0,11,11,15,0,0,0,0,0,11,5,12,2,0,0,0,0,3,12,15,3,0,0
DIGIT-0848,train,8,0,0,4,11,10,2,0,0,0,2,16,5,14,9,0,0,0,1,15,4,13,16,3,0,0,0,4,16,15,4,0,0,0,0,2,16,11,0,0,0,0,0,9,11,14,7,0,0,0,0,14,3,5,15,0,0,0,0,5,8,12,10,0,0
DIGIT-0849,train,8,0,0,2,12,13,3,0,0,0,0,14,12,12,14,2,0,0,4,16,2,8,16,7,0,0,3,15,14,16,7,0,0,0,0,3,15,16,9,0,0,0,0,10,13,9,16,0,0,0,0,11,11,7,16,2,0,0,0,2,13,12,8,1,0
